customerID,probabilidade_churn,classificacao_churn,faixa_risco,Churn_real,Contract,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,acao_recomendada
8485-GJCDN,0.6278186452786566,1,critico,Yes,Month-to-month,5,Fiber optic,Mailed check,69.05,318.5,Contato prioritario com oferta de retencao e revisao de plano
0345-HKJVM,0.6276396280827722,1,critico,Yes,Month-to-month,6,Fiber optic,Electronic check,89.3,577.6,Contato prioritario com oferta de retencao e revisao de plano
9921-ZVRHG,0.6265027927427651,1,critico,Yes,Month-to-month,14,Fiber optic,Electronic check,80.45,1072,Contato prioritario com oferta de retencao e revisao de plano
3420-ZDBMA,0.6258075611578291,1,critico,No,Month-to-month,5,Fiber optic,Mailed check,71.45,371.6,Contato prioritario com oferta de retencao e revisao de plano
2815-CPTUL,0.6258075611578291,1,critico,Yes,Month-to-month,5,Fiber optic,Mailed check,70.25,331.9,Contato prioritario com oferta de retencao e revisao de plano
0746-JTRFU,0.6257506333104368,1,critico,Yes,Month-to-month,2,DSL,Electronic check,25.05,56.35,Contato prioritario com oferta de retencao e revisao de plano
7384-GHBPI,0.6255634302962847,1,critico,Yes,Month-to-month,3,DSL,Electronic check,35.15,99.75,Contato prioritario com oferta de retencao e revisao de plano
7005-CCBKV,0.6254218144514785,1,critico,Yes,Month-to-month,6,Fiber optic,Electronic check,84.4,556.35,Contato prioritario com oferta de retencao e revisao de plano
8844-TONUD,0.625296586217402,1,critico,Yes,Month-to-month,13,Fiber optic,Mailed check,96.65,1162.85,Contato prioritario com oferta de retencao e revisao de plano
0094-OIFMO,0.6247635912807171,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,95.0,1120.3,Contato prioritario com oferta de retencao e revisao de plano
4439-JMPMT,0.6244956590857382,1,critico,Yes,Month-to-month,5,Fiber optic,Electronic check,85.75,470.95,Contato prioritario com oferta de retencao e revisao de plano
4854-CIDCF,0.6241909386295083,1,critico,No,Month-to-month,3,Fiber optic,Electronic check,73.85,196.4,Contato prioritario com oferta de retencao e revisao de plano
4749-VFKVB,0.6241084635129402,1,critico,Yes,Month-to-month,1,DSL,Mailed check,50.1,50.1,Contato prioritario com oferta de retencao e revisao de plano
7442-YGZFK,0.6241084635129402,1,critico,No,Month-to-month,1,DSL,Credit card (automatic),49.8,49.8,Contato prioritario com oferta de retencao e revisao de plano
3334-CTHOL,0.6241084635129402,1,critico,Yes,Month-to-month,1,DSL,Bank transfer (automatic),49.95,49.95,Contato prioritario com oferta de retencao e revisao de plano
8010-EZLOU,0.6237820682036196,1,critico,Yes,Month-to-month,15,Fiber optic,Electronic check,80.2,1217.25,Contato prioritario com oferta de retencao e revisao de plano
0506-LVNGN,0.623624853750726,1,critico,Yes,Month-to-month,5,Fiber optic,Credit card (automatic),75.55,349.65,Contato prioritario com oferta de retencao e revisao de plano
4317-VTEOA,0.6230440504371834,1,critico,Yes,Month-to-month,1,DSL,Electronic check,50.75,50.75,Contato prioritario com oferta de retencao e revisao de plano
2800-VEQXM,0.6226652780001437,1,critico,No,Month-to-month,3,Fiber optic,Mailed check,74.75,238.1,Contato prioritario com oferta de retencao e revisao de plano
1309-BXVOQ,0.6226009761700618,1,critico,Yes,Month-to-month,21,Fiber optic,Electronic check,106.1,2249.95,Contato prioritario com oferta de retencao e revisao de plano
3644-QXEHN,0.6225745778742663,1,critico,No,Month-to-month,13,Fiber optic,Electronic check,97.0,1334.45,Contato prioritario com oferta de retencao e revisao de plano
9576-ANLXO,0.6224949645595744,1,critico,Yes,Month-to-month,3,Fiber optic,Bank transfer (automatic),69.55,222.3,Contato prioritario com oferta de retencao e revisao de plano
9734-UYXQI,0.6222355352587178,1,critico,Yes,Month-to-month,2,DSL,Electronic check,49.4,106.55,Contato prioritario com oferta de retencao e revisao de plano
1195-OIYEJ,0.6218704644750929,1,critico,Yes,Month-to-month,13,Fiber optic,Electronic check,91.1,1135.7,Contato prioritario com oferta de retencao e revisao de plano
3393-FMZPV,0.6217936420986214,1,critico,Yes,Month-to-month,25,Fiber optic,Electronic check,100.25,2387.75,Contato prioritario com oferta de retencao e revisao de plano
9846-GKXAS,0.6215248044287938,1,critico,Yes,Month-to-month,9,Fiber optic,Bank transfer (automatic),90.8,809.75,Contato prioritario com oferta de retencao e revisao de plano
4633-MKHYU,0.6215248044287938,1,critico,No,Month-to-month,9,Fiber optic,Mailed check,88.4,788.6,Contato prioritario com oferta de retencao e revisao de plano
6986-IXNDM,0.6215157796133174,1,critico,No,Month-to-month,14,Fiber optic,Electronic check,92.9,1337.45,Contato prioritario com oferta de retencao e revisao de plano
6918-UMQCG,0.6213494091797774,1,critico,No,Month-to-month,5,Fiber optic,Electronic check,80.2,384.25,Contato prioritario com oferta de retencao e revisao de plano
9752-ZNQUT,0.6210532040822093,1,critico,No,Month-to-month,1,DSL,Electronic check,48.6,48.6,Contato prioritario com oferta de retencao e revisao de plano
6583-KQJLK,0.6206805040298767,1,critico,No,Month-to-month,15,Fiber optic,Electronic check,94.65,1285.05,Contato prioritario com oferta de retencao e revisao de plano
8617-ENBDS,0.620643173610944,1,critico,No,Month-to-month,3,Fiber optic,Credit card (automatic),73.6,232.5,Contato prioritario com oferta de retencao e revisao de plano
4029-HPFVY,0.6204725037820029,1,critico,No,Month-to-month,3,Fiber optic,Mailed check,70.3,220.4,Contato prioritario com oferta de retencao e revisao de plano
4983-CCWMC,0.6204725037820029,1,critico,No,Month-to-month,3,Fiber optic,Mailed check,69.6,207.4,Contato prioritario com oferta de retencao e revisao de plano
8263-JQAIK,0.6203144815117984,1,critico,Yes,Month-to-month,2,DSL,Mailed check,24.45,47.5,Contato prioritario com oferta de retencao e revisao de plano
8699-ASUFO,0.6201229343553106,1,critico,Yes,Month-to-month,7,Fiber optic,Mailed check,74.4,527.9,Contato prioritario com oferta de retencao e revisao de plano
2983-ZANRP,0.6199806797323939,1,critico,Yes,Month-to-month,2,Fiber optic,Bank transfer (automatic),73.55,145.4,Contato prioritario com oferta de retencao e revisao de plano
6032-IGALN,0.6199782884728926,1,critico,Yes,Month-to-month,1,DSL,Mailed check,25.1,25.1,Contato prioritario com oferta de retencao e revisao de plano
9136-ALYBR,0.6199782884728926,1,critico,Yes,Month-to-month,1,DSL,Mailed check,24.45,24.45,Contato prioritario com oferta de retencao e revisao de plano
7537-RBWEA,0.6199782884728926,1,critico,No,Month-to-month,1,DSL,Mailed check,25.15,25.15,Contato prioritario com oferta de retencao e revisao de plano
4367-NHWMM,0.6199782884728926,1,critico,No,Month-to-month,1,DSL,Mailed check,24.9,24.9,Contato prioritario com oferta de retencao e revisao de plano
9565-DJPIB,0.6197191973608007,1,critico,Yes,Month-to-month,4,Fiber optic,Mailed check,89.6,365.65,Contato prioritario com oferta de retencao e revisao de plano
7668-XCFYV,0.619332666163003,1,critico,No,Month-to-month,17,Fiber optic,Electronic check,92.55,1614.7,Contato prioritario com oferta de retencao e revisao de plano
1626-ERCMM,0.619332666163003,1,critico,Yes,Month-to-month,20,Fiber optic,Electronic check,94.55,1899.65,Contato prioritario com oferta de retencao e revisao de plano
5935-FCCNB,0.619332666163003,1,critico,No,Month-to-month,17,Fiber optic,Electronic check,94.2,1608.15,Contato prioritario com oferta de retencao e revisao de plano
4094-NSEDU,0.619332666163003,1,critico,Yes,Month-to-month,21,Fiber optic,Electronic check,94.25,1973.75,Contato prioritario com oferta de retencao e revisao de plano
7225-CBZPL,0.619332666163003,1,critico,No,Month-to-month,17,Fiber optic,Electronic check,94.8,1563.9,Contato prioritario com oferta de retencao e revisao de plano
3452-GWUIN,0.619332666163003,1,critico,No,Month-to-month,19,Fiber optic,Electronic check,94.95,1760.25,Contato prioritario com oferta de retencao e revisao de plano
1406-PUQVY,0.6190277464021852,1,critico,No,Month-to-month,1,DSL,Electronic check,49.9,49.9,Contato prioritario com oferta de retencao e revisao de plano
3916-NRPAP,0.6187873673269051,1,critico,No,Month-to-month,3,Fiber optic,Credit card (automatic),85.7,256.75,Contato prioritario com oferta de retencao e revisao de plano
8313-NDOIA,0.6185269587186784,1,critico,No,Month-to-month,24,Fiber optic,Electronic check,104.15,2494.65,Contato prioritario com oferta de retencao e revisao de plano
8625-AZYZY,0.6185269587186784,1,critico,Yes,Month-to-month,24,Fiber optic,Electronic check,104.65,2542.45,Contato prioritario com oferta de retencao e revisao de plano
7571-YXDAD,0.618164154946046,1,critico,Yes,Month-to-month,2,Fiber optic,Credit card (automatic),74.9,147.15,Contato prioritario com oferta de retencao e revisao de plano
1976-CFOCS,0.6174021457987426,1,critico,Yes,Month-to-month,1,DSL,Electronic check,46.0,46,Contato prioritario com oferta de retencao e revisao de plano
4735-ASGMA,0.6173594853389628,1,critico,Yes,Month-to-month,26,Fiber optic,Electronic check,98.35,2515.3,Contato prioritario com oferta de retencao e revisao de plano
1689-YQBYY,0.6173017995975107,1,critico,No,Month-to-month,12,Fiber optic,Electronic check,76.6,893,Contato prioritario com oferta de retencao e revisao de plano
7625-XCQRH,0.6173017995975107,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,76.5,837.95,Contato prioritario com oferta de retencao e revisao de plano
5729-KLZAR,0.6170234933428846,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,80.85,302.75,Contato prioritario com oferta de retencao e revisao de plano
3518-PZXZQ,0.6169219636910717,1,critico,No,Month-to-month,1,DSL,Mailed check,55.3,55.3,Contato prioritario com oferta de retencao e revisao de plano
4929-BSTRX,0.6169219636910717,1,critico,Yes,Month-to-month,1,DSL,Mailed check,53.55,53.55,Contato prioritario com oferta de retencao e revisao de plano
4351-QLCSU,0.6169219636910717,1,critico,Yes,Month-to-month,1,DSL,Credit card (automatic),55.0,55,Contato prioritario com oferta de retencao e revisao de plano
4021-RQSNY,0.6165035882484602,1,critico,Yes,Month-to-month,29,Fiber optic,Electronic check,98.5,3004.15,Contato prioritario com oferta de retencao e revisao de plano
3001-UNBTL,0.6165035882484602,1,critico,No,Month-to-month,29,Fiber optic,Electronic check,103.95,2964.8,Contato prioritario com oferta de retencao e revisao de plano
3999-QGRJH,0.6164013282327406,1,critico,Yes,Month-to-month,8,Fiber optic,Electronic check,69.7,560.85,Contato prioritario com oferta de retencao e revisao de plano
1016-DJTSV,0.6164013282327406,1,critico,No,Month-to-month,8,Fiber optic,Electronic check,69.7,572.85,Contato prioritario com oferta de retencao e revisao de plano
4636-QRJKY,0.6159437460115609,1,critico,Yes,Month-to-month,6,Fiber optic,Electronic check,80.5,502.85,Contato prioritario com oferta de retencao e revisao de plano
4706-DGAHW,0.615369259233791,1,critico,No,Month-to-month,1,DSL,Electronic check,45.2,45.2,Contato prioritario com oferta de retencao e revisao de plano
8080-DDEMJ,0.615369259233791,1,critico,Yes,Month-to-month,1,DSL,Electronic check,45.1,45.1,Contato prioritario com oferta de retencao e revisao de plano
6185-TASNN,0.615369259233791,1,critico,No,Month-to-month,1,DSL,Electronic check,46.3,46.3,Contato prioritario com oferta de retencao e revisao de plano
8720-RQSBJ,0.615369259233791,1,critico,No,Month-to-month,1,DSL,Electronic check,44.0,44,Contato prioritario com oferta de retencao e revisao de plano
1867-BDVFH,0.6152019583422128,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,74.35,834.2,Contato prioritario com oferta de retencao e revisao de plano
1024-VRZHF,0.6152019583422128,1,critico,Yes,Month-to-month,11,Fiber optic,Electronic check,74.95,825.7,Contato prioritario com oferta de retencao e revisao de plano
2386-LAHRK,0.6148881171963505,1,critico,Yes,Month-to-month,1,DSL,Mailed check,53.5,53.5,Contato prioritario com oferta de retencao e revisao de plano
8266-VBFQL,0.6148778271018572,1,critico,No,Month-to-month,4,Fiber optic,Electronic check,90.4,356.65,Contato prioritario com oferta de retencao e revisao de plano
7598-UAASY,0.6145280516001338,1,critico,Yes,Month-to-month,2,Fiber optic,Electronic check,76.4,151.8,Contato prioritario com oferta de retencao e revisao de plano
7394-FKDNK,0.6139478138696544,1,critico,Yes,Month-to-month,9,Fiber optic,Electronic check,89.45,853.1,Contato prioritario com oferta de retencao e revisao de plano
7890-VYYWG,0.6131924033575344,1,critico,Yes,Month-to-month,3,DSL,Mailed check,36.45,93.7,Contato prioritario com oferta de retencao e revisao de plano
7273-TEFQD,0.6124080686900482,1,critico,Yes,Month-to-month,3,DSL,Electronic check,41.15,132.2,Contato prioritario com oferta de retencao e revisao de plano
1251-STYSZ,0.6118172349550651,1,critico,No,Month-to-month,4,Fiber optic,Electronic check,80.25,303.7,Contato prioritario com oferta de retencao e revisao de plano
5649-ANRML,0.6116258455541944,1,critico,Yes,Month-to-month,2,Fiber optic,Credit card (automatic),95.1,180.25,Contato prioritario com oferta de retencao e revisao de plano
9058-CBREO,0.6111504783421339,1,critico,Yes,Month-to-month,1,DSL,Mailed check,50.55,50.55,Contato prioritario com oferta de retencao e revisao de plano
3186-BAXNB,0.6109379953813876,1,critico,Yes,Month-to-month,1,Fiber optic,Electronic check,91.7,91.7,Contato prioritario com oferta de retencao e revisao de plano
1866-RZZQS,0.6105658575759183,1,critico,Yes,Month-to-month,41,Fiber optic,Electronic check,98.4,4187.75,Contato prioritario com oferta de retencao e revisao de plano
6029-WTIPC,0.6105658575759183,1,critico,Yes,Month-to-month,37,Fiber optic,Electronic check,101.1,3744.05,Contato prioritario com oferta de retencao e revisao de plano
6851-WEFYX,0.6105658575759183,1,critico,No,Month-to-month,35,Fiber optic,Electronic check,100.8,3437.5,Contato prioritario com oferta de retencao e revisao de plano
4958-XCBDQ,0.6105658575759183,1,critico,Yes,Month-to-month,35,Fiber optic,Electronic check,101.4,3496.3,Contato prioritario com oferta de retencao e revisao de plano
7028-DVOIQ,0.6105658575759183,1,critico,Yes,Month-to-month,35,Fiber optic,Electronic check,99.05,3395.8,Contato prioritario com oferta de retencao e revisao de plano
2845-AFFTX,0.6105658575759183,1,critico,Yes,Month-to-month,41,Fiber optic,Electronic check,99.8,4259.3,Contato prioritario com oferta de retencao e revisao de plano
0420-HLGXF,0.6105658575759183,1,critico,No,Month-to-month,39,Fiber optic,Electronic check,99.75,4036,Contato prioritario com oferta de retencao e revisao de plano
6376-GAHQE,0.6103792846732865,1,critico,Yes,Month-to-month,4,Fiber optic,Electronic check,77.85,299.2,Contato prioritario com oferta de retencao e revisao de plano
7854-FOKSF,0.6100167452337794,1,critico,Yes,Month-to-month,1,DSL,Electronic check,35.9,35.9,Contato prioritario com oferta de retencao e revisao de plano
3841-CONLJ,0.6100167452337794,1,critico,No,Month-to-month,1,DSL,Electronic check,35.0,35,Contato prioritario com oferta de retencao e revisao de plano
8676-TRMJS,0.609549115353138,1,critico,Yes,Month-to-month,3,Fiber optic,Mailed check,75.0,209.1,Contato prioritario com oferta de retencao e revisao de plano
6680-WKXRZ,0.609549115353138,1,critico,Yes,Month-to-month,3,Fiber optic,Bank transfer (automatic),74.4,215.8,Contato prioritario com oferta de retencao e revisao de plano
2154-KVJFF,0.6094131116342434,1,critico,Yes,Month-to-month,15,Fiber optic,Electronic check,79.75,1111.85,Contato prioritario com oferta de retencao e revisao de plano
6899-PPEEA,0.6093738008361542,1,critico,Yes,Month-to-month,37,Fiber optic,Electronic check,96.55,3580.3,Contato prioritario com oferta de retencao e revisao de plano
1583-IHQZE,0.6090535972873815,1,critico,Yes,Month-to-month,12,Fiber optic,Mailed check,112.95,1384.75,Contato prioritario com oferta de retencao e revisao de plano
7495-OOKFY,0.608196621290908,1,critico,Yes,Month-to-month,8,Fiber optic,Credit card (automatic),80.65,633.3,Contato prioritario com oferta de retencao e revisao de plano
0258-NOKBL,0.6081094496563301,1,critico,No,Month-to-month,3,Fiber optic,Electronic check,90.4,268.45,Contato prioritario com oferta de retencao e revisao de plano
9436-ZBZCT,0.6079913962979724,1,critico,Yes,Month-to-month,14,Fiber optic,Electronic check,89.95,1178.4,Contato prioritario com oferta de retencao e revisao de plano
8132-YPVBX,0.6073780654381599,1,critico,No,Month-to-month,6,Fiber optic,Mailed check,85.95,514.6,Contato prioritario com oferta de retencao e revisao de plano
8280-MQRQN,0.607303940351288,1,critico,Yes,Month-to-month,1,DSL,Mailed check,50.45,50.45,Contato prioritario com oferta de retencao e revisao de plano
5868-CZJDR,0.6068776883493222,1,critico,Yes,Month-to-month,1,DSL,Mailed check,31.35,31.35,Contato prioritario com oferta de retencao e revisao de plano
